id,DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
20260523031-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_023,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523031-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_023,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_024,72.01,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_024,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_024,190.07,PROVIDER_TO_GRID,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_024,150.0,PROVIDER_TO_GRID,27.0,27.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_024,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_024,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_024,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_024,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_008-1,2026-05-23,aFRR,POS_024,190.07,PROVIDER_TO_GRID,18.0,18.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_024,105.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_024,105.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_024,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_024,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_024,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_024,85.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_024,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_024,183.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_024,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_024,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_024,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_024,-30.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_024,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_024,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_024,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_024,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_024,-10.0,GRID_TO_PROVIDER,21.0,21.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_024,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_062-1,2026-05-23,aFRR,NEG_024,-29.0,GRID_TO_PROVIDER,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_024,10.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_024,-5.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_024,-196.76,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_024,0.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_024,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_024,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523032-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_024,-5.0,GRID_TO_PROVIDER,7.0,7.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_025,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_025,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_025,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_025,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_025,10.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_025,0.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_025,-152.07,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_025,0.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_025,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_025,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_025,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_025,151.1,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_025,190.07,PROVIDER_TO_GRID,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_025,150.0,PROVIDER_TO_GRID,27.0,27.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_025,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_025,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_025,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_025,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_025,113.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_025,113.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_025,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_025,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_025,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_025,85.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_025,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_025,230.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_025,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_025,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_025,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_025,-30.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_025,5.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523033-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_025,-15.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_026,5.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_026,-15.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_026,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_026,190.07,PROVIDER_TO_GRID,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_026,150.0,PROVIDER_TO_GRID,27.0,27.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_026,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_026,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_026,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_026,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_026,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_026,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_026,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_026,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_026,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_026,85.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_026,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_026,181.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_026,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_026,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_026,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_026,-30.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_026,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_026,-150.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_026,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_026,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_026,10.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_026,0.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_026,-194.68,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_026,0.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_026,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_026,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523034-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_026,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_027,5.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_027,-15.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_027,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_027,190.07,PROVIDER_TO_GRID,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_027,150.0,PROVIDER_TO_GRID,27.0,27.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_027,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_027,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_027,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_027,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_027,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_027,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_027,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_027,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_027,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_027,85.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_027,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_027,144.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_027,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_027,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_027,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_027,-30.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_027,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_027,-250.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_027,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_027,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_027,-29.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_027,0.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_027,-234.36,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_027,0.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_027,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_027,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523035-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_027,-5.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_028,5.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_028,-15.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_028,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_065-1,2026-05-23,aFRR,POS_028,190.07,PROVIDER_TO_GRID,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_028,150.0,PROVIDER_TO_GRID,27.0,27.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_028,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_028,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_028,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_028,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_028,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_028,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_028,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_028,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_028,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_028,85.0,PROVIDER_TO_GRID,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_009-1,2026-05-23,aFRR,POS_028,190.07,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_028,127.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_028,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_028,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_028,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_028,-30.0,GRID_TO_PROVIDER,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_028,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_028,-250.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_028,-50.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_028,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_028,-29.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_028,0.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523036-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_028,-252.08,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
